住宅価格の中央値,経度,緯度,築年数の中央値,合計部屋数,合計ベッドルーム数,人口,世帯数,収入の中央値,海への近さ
152500.0,-117.59,34.02,14.0,1463.0,261.0,881.0,245.0,4.7857,INLAND
494700.0,-118.43,34.04,52.0,2425.0,435.0,962.0,412.0,5.8587,<1H OCEAN
192400.0,-118.47,34.27,17.0,1444.0,282.0,523.0,270.0,2.7353,<1H OCEAN
70000.0,-121.27,37.98,43.0,2608.0,516.0,1322.0,528.0,2.5714,INLAND
173100.0,-117.96,34.08,28.0,2831.0,552.0,2330.0,557.0,3.9741,<1H OCEAN
118700.0,-117.44,33.94,32.0,1814.0,320.0,903.0,306.0,4.1776,INLAND
267400.0,-121.88,37.27,27.0,2019.0,335.0,1020.0,351.0,5.8178,<1H OCEAN
72100.0,-121.22,37.96,31.0,1484.0,314.0,1163.0,336.0,2.625,INLAND
375000.0,-122.35,37.58,26.0,854.0,246.0,396.0,231.0,2.8393,NEAR OCEAN
147000.0,-121.19,38.67,16.0,1754.0,284.0,773.0,277.0,4.817,INLAND
184400.0,-117.67,33.51,19.0,1258.0,246.0,545.0,227.0,2.9762,<1H OCEAN
137500.0,-118.33,33.94,31.0,3757.0,1102.0,3288.0,964.0,1.9309,<1H OCEAN
266000.0,-118.43,34.17,33.0,1679.0,404.0,933.0,412.0,2.6979,<1H OCEAN
233100.0,-122.21,37.8,38.0,2254.0,535.0,951.0,487.0,3.0812,NEAR BAY
124300.0,-121.21,37.81,18.0,2404.0,498.0,1531.0,506.0,2.995,INLAND
65000.0,-120.98,37.64,39.0,2617.0,659.0,2052.0,642.0,1.6952,INLAND
181500.0,-118.26,33.79,30.0,1291.0,230.0,835.0,215.0,5.5,<1H OCEAN
293100.0,-118.97,34.18,18.0,7338.0,1020.0,3419.0,1058.0,7.0242,<1H OCEAN
154300.0,-120.93,35.76,11.0,8997.0,1698.0,1825.0,756.0,3.23,<1H OCEAN
246100.0,-117.78,33.86,16.0,3471.0,708.0,1769.0,691.0,4.1064,<1H OCEAN
215000.0,-118.44,34.18,35.0,972.0,270.0,550.0,256.0,2.2461,<1H OCEAN
113600.0,-121.48,38.56,44.0,1151.0,263.0,518.0,258.0,2.0089,INLAND
94200.0,-118.26,33.97,47.0,1504.0,374.0,1168.0,358.0,1.4625,<1H OCEAN
221300.0,-121.84,36.59,34.0,3852.0,733.0,1661.0,696.0,4.3269,<1H OCEAN
117400.0,-118.3,33.96,47.0,2112.0,417.0,1161.0,368.0,3.9722,<1H OCEAN
288100.0,-117.66,33.59,18.0,4552.0,706.0,1918.0,671.0,7.5791,<1H OCEAN
163900.0,-117.93,34.09,34.0,2192.0,431.0,1376.0,428.0,3.9861,<1H OCEAN
72800.0,-119.76,36.79,26.0,3654.0,837.0,1976.0,830.0,2.1544,INLAND
227100.0,-122.7,38.36,11.0,5817.0,878.0,2538.0,876.0,4.221,<1H OCEAN
97600.0,-121.59,39.82,12.0,1958.0,369.0,875.0,354.0,2.3507,INLAND
500001.0,-116.99,33.01,11.0,1412.0,185.0,529.0,166.0,7.7517,<1H OCEAN
137900.0,-118.41,34.27,38.0,858.0,203.0,1250.0,204.0,2.9219,<1H OCEAN
262400.0,-121.86,37.25,16.0,6958.0,1300.0,2965.0,1217.0,4.2885,<1H OCEAN
329200.0,-118.53,34.27,32.0,1931.0,298.0,948.0,314.0,5.3847,<1H OCEAN
140400.0,-121.85,36.6,41.0,3138.0,717.0,1890.0,642.0,2.4864,<1H OCEAN
263200.0,-122.29,37.91,38.0,2591.0,424.0,905.0,378.0,5.1691,NEAR BAY
94900.0,-118.46,35.13,19.0,3109.0,640.0,1457.0,620.0,2.6417,INLAND
327300.0,-121.52,37.75,18.0,1544.0,272.0,825.0,286.0,4.3229,INLAND
72500.0,-122.42,37.78,17.0,1257.0,339.0,1093.0,384.0,1.8438,NEAR BAY
287600.0,-122.01,37.53,27.0,1890.0,303.0,889.0,314.0,5.7057,NEAR BAY
150100.0,-122.33,37.98,32.0,1967.0,348.0,1144.0,364.0,4.4135,NEAR BAY
63800.0,-119.02,35.38,48.0,346.0,92.0,129.0,63.0,1.1875,INLAND
255900.0,-117.65,34.13,24.0,2121.0,296.0,913.0,302.0,5.9328,INLAND
95500.0,-118.25,33.95,48.0,1766.0,424.0,1655.0,420.0,0.9751,<1H OCEAN
196200.0,-121.97,37.54,31.0,1949.0,344.0,986.0,322.0,4.6349,<1H OCEAN
91200.0,-115.48,32.68,15.0,3414.0,666.0,2097.0,622.0,2.3319,INLAND
345300.0,-118.32,34.2,36.0,2110.0,346.0,984.0,342.0,6.9909,<1H OCEAN
74600.0,-124.19,41.78,15.0,3140.0,714.0,1645.0,640.0,1.6654,NEAR OCEAN
185100.0,-117.97,33.88,9.0,1344.0,279.0,530.0,265.0,5.0731,<1H OCEAN
236000.0,-119.68,34.43,33.0,1961.0,462.0,1693.0,445.0,2.9896,<1H OCEAN
500001.0,-118.5,34.04,52.0,3000.0,374.0,1143.0,375.0,15.0001,<1H OCEAN
49600.0,-119.81,36.73,47.0,1314.0,416.0,1155.0,326.0,1.372,INLAND
170500.0,-118.33,34.02,11.0,1249.0,313.0,625.0,336.0,0.8702,<1H OCEAN
133300.0,-117.12,32.57,35.0,1450.0,256.0,930.0,286.0,2.6715,NEAR OCEAN
124200.0,-117.37,34.01,15.0,1386.0,247.0,703.0,185.0,3.6415,INLAND
299200.0,-117.86,33.9,25.0,3205.0,409.0,1291.0,408.0,7.2478,<1H OCEAN
300000.0,-122.34,37.57,28.0,3751.0,949.0,1691.0,846.0,3.9728,NEAR OCEAN
217700.0,-118.28,33.82,30.0,3615.0,760.0,2813.0,752.0,5.3849,<1H OCEAN
161100.0,-116.68,33.71,21.0,3460.0,711.0,658.0,255.0,3.5882,INLAND
182800.0,-122.13,37.68,45.0,2457.0,445.0,1129.0,422.0,4.0588,NEAR BAY
167000.0,-117.11,32.77,50.0,1729.0,355.0,617.0,337.0,3.6705,NEAR OCEAN
180900.0,-117.77,34.11,28.0,1998.0,414.0,1124.0,389.0,3.75,INLAND
128000.0,-118.25,33.79,32.0,1205.0,340.0,1799.0,370.0,2.375,NEAR OCEAN
62300.0,-119.98,36.9,26.0,1284.0,239.0,820.0,254.0,2.5833,INLAND
175000.0,-121.34,38.01,17.0,2033.0,452.0,1114.0,446.0,3.2872,INLAND
264000.0,-122.43,37.73,49.0,1435.0,322.0,1008.0,329.0,4.0,NEAR BAY
246700.0,-122.47,37.72,46.0,1453.0,306.0,817.0,310.0,3.0,NEAR OCEAN
325000.0,-122.28,38.29,19.0,531.0,112.0,139.0,80.0,1.9875,NEAR BAY
173800.0,-118.22,34.13,47.0,1585.0,420.0,949.0,366.0,2.7098,<1H OCEAN
126100.0,-117.47,33.92,18.0,3869.0,773.0,2500.0,726.0,3.6583,INLAND
111800.0,-119.57,37.02,16.0,4199.0,794.0,2140.0,722.0,3.332,INLAND
283300.0,-121.9,37.26,20.0,4447.0,661.0,2062.0,660.0,6.8088,<1H OCEAN
181800.0,-118.15,33.87,33.0,2373.0,552.0,1673.0,571.0,3.0685,<1H OCEAN
157800.0,-117.92,33.87,33.0,1597.0,,1888.0,423.0,3.055,<1H OCEAN
155400.0,-118.17,33.98,31.0,1236.0,329.0,1486.0,337.0,3.0938,<1H OCEAN
87500.0,-122.06,37.99,16.0,2445.0,469.0,721.0,474.0,2.8043,NEAR BAY
372000.0,-118.46,34.0,52.0,888.0,206.0,376.0,194.0,3.875,<1H OCEAN
263100.0,-118.37,34.15,23.0,4604.0,1319.0,2391.0,1227.0,3.1373,<1H OCEAN
365500.0,-118.38,33.86,12.0,4235.0,735.0,1798.0,683.0,6.4242,<1H OCEAN
282400.0,-117.98,33.95,35.0,4055.0,652.0,1758.0,639.0,6.1898,<1H OCEAN
156500.0,-120.95,37.74,18.0,3453.0,666.0,1958.0,601.0,3.0043,INLAND
126600.0,-118.19,33.79,37.0,1834.0,551.0,1967.0,476.0,2.137,NEAR OCEAN
154700.0,-117.5,34.04,5.0,3958.0,665.0,2456.0,666.0,5.1647,INLAND
41800.0,-121.55,39.48,41.0,461.0,107.0,284.0,90.0,2.2045,INLAND
94000.0,-118.3,33.95,35.0,1182.0,305.0,977.0,283.0,1.5898,<1H OCEAN
155600.0,-118.07,33.97,32.0,3400.0,826.0,3017.0,793.0,2.4607,<1H OCEAN
117900.0,-121.23,37.79,21.0,1922.0,373.0,1130.0,372.0,4.0815,INLAND
138500.0,-120.93,37.67,6.0,3491.0,657.0,2075.0,644.0,3.3844,INLAND
97800.0,-120.54,34.97,23.0,1353.0,345.0,1322.0,336.0,1.8185,<1H OCEAN
271900.0,-117.13,32.98,5.0,2276.0,311.0,1158.0,317.0,6.4321,<1H OCEAN
493800.0,-122.62,37.85,30.0,833.0,164.0,358.0,143.0,6.8198,NEAR OCEAN
375000.0,-122.51,37.92,32.0,2622.0,541.0,1022.0,464.0,3.7647,NEAR BAY
356500.0,-117.23,32.78,35.0,1649.0,355.0,746.0,360.0,4.6293,NEAR OCEAN
146900.0,-120.18,39.17,18.0,1703.0,360.0,354.0,163.0,3.6563,INLAND
219500.0,-118.24,34.14,20.0,3196.0,994.0,2929.0,983.0,3.0206,<1H OCEAN
86400.0,-120.37,36.13,10.0,2522.0,533.0,1335.0,493.0,3.2639,INLAND
90900.0,-116.47,33.81,7.0,10105.0,2481.0,6274.0,2095.0,2.4497,INLAND
315600.0,-118.18,33.84,35.0,1415.0,294.0,591.0,291.0,2.9798,NEAR OCEAN
273900.0,-121.96,37.28,28.0,5018.0,1066.0,2846.0,998.0,4.0174,<1H OCEAN
94000.0,-118.94,37.13,12.0,2255.0,472.0,1006.0,334.0,4.1563,INLAND
87000.0,-121.88,38.02,46.0,2112.0,466.0,1249.0,382.0,2.5737,INLAND
221500.0,-118.4,34.17,24.0,6347.0,,2945.0,1492.0,3.3545,<1H OCEAN
87500.0,-119.32,36.31,21.0,2309.0,424.0,1047.0,453.0,2.9886,INLAND
189300.0,-119.17,34.25,15.0,1329.0,282.0,1001.0,284.0,3.65,NEAR OCEAN
340100.0,-118.08,33.78,25.0,5321.0,967.0,1969.0,903.0,5.0102,<1H OCEAN
309500.0,-122.58,38.12,13.0,5027.0,871.0,1912.0,770.0,4.9286,NEAR BAY
268800.0,-118.27,34.09,52.0,3225.0,763.0,1559.0,710.0,3.9674,<1H OCEAN
44400.0,-114.68,33.49,20.0,1491.0,360.0,1135.0,303.0,1.6395,INLAND
255900.0,-118.03,33.77,24.0,3810.0,579.0,1818.0,590.0,5.8053,<1H OCEAN
56200.0,-121.69,39.36,29.0,2220.0,471.0,1170.0,428.0,2.3224,INLAND
75300.0,-119.04,35.37,46.0,1637.0,338.0,714.0,297.0,2.1818,INLAND
92900.0,-118.96,35.38,34.0,2047.0,347.0,888.0,352.0,3.6734,INLAND
144200.0,-118.19,34.09,41.0,2090.0,530.0,2043.0,537.0,1.9706,<1H OCEAN
293300.0,-118.15,34.05,33.0,3287.0,649.0,1783.0,653.0,3.8472,<1H OCEAN
139400.0,-117.14,32.71,34.0,1694.0,455.0,1467.0,425.0,2.1164,NEAR OCEAN
160200.0,-122.69,38.34,16.0,1683.0,341.0,880.0,327.0,3.2857,<1H OCEAN
201800.0,-121.76,38.57,11.0,15018.0,3008.0,7984.0,2962.0,3.1371,INLAND
500001.0,-118.54,34.15,26.0,10111.0,1295.0,3599.0,1257.0,10.2292,<1H OCEAN
66000.0,-116.51,33.94,12.0,3369.0,780.0,1315.0,584.0,1.7388,INLAND
146400.0,-121.05,37.65,5.0,3096.0,545.0,1760.0,519.0,4.5701,INLAND
258100.0,-118.75,34.29,17.0,5512.0,,2734.0,814.0,6.6073,<1H OCEAN
252000.0,-117.19,32.78,34.0,4108.0,664.0,1659.0,644.0,4.4097,NEAR OCEAN
98800.0,-121.63,39.12,34.0,1991.0,348.0,804.0,344.0,3.4492,INLAND
171100.0,-117.14,32.93,16.0,2412.0,419.0,1612.0,422.0,4.5086,<1H OCEAN
171800.0,-118.37,34.2,34.0,2199.0,609.0,2488.0,597.0,2.9861,<1H OCEAN
226300.0,-118.33,34.05,44.0,1574.0,390.0,1323.0,404.0,2.5284,<1H OCEAN
295300.0,-119.77,34.44,24.0,5652.0,1313.0,2312.0,1294.0,2.4717,NEAR OCEAN
344900.0,-118.95,34.17,9.0,2372.0,312.0,1039.0,321.0,7.6016,<1H OCEAN
72700.0,-119.84,36.8,16.0,2849.0,506.0,1508.0,478.0,3.4074,INLAND
139900.0,-121.78,38.66,18.0,4224.0,632.0,1907.0,641.0,4.8226,INLAND
350000.0,-118.31,34.05,42.0,443.0,223.0,582.0,223.0,2.2937,<1H OCEAN
500001.0,-122.44,37.8,52.0,1603.0,487.0,727.0,464.0,3.9856,NEAR BAY
266300.0,-118.15,33.77,39.0,2428.0,634.0,1312.0,612.0,2.7212,NEAR OCEAN
208000.0,-118.12,34.09,25.0,3603.0,1003.0,2719.0,913.0,2.6981,<1H OCEAN
81800.0,-122.63,38.94,18.0,3844.0,969.0,1832.0,845.0,1.125,INLAND
139000.0,-121.3,38.66,21.0,3824.0,634.0,1818.0,600.0,3.712,INLAND
168600.0,-118.44,34.21,41.0,1440.0,325.0,1014.0,322.0,2.875,<1H OCEAN
182500.0,-117.93,33.86,35.0,931.0,181.0,516.0,174.0,5.5867,<1H OCEAN
67500.0,-122.53,38.01,16.0,1495.0,292.0,472.0,284.0,3.4432,NEAR BAY
71300.0,-120.13,35.87,26.0,48.0,8.0,13.0,8.0,2.375,INLAND
158300.0,-121.26,37.88,42.0,465.0,93.0,256.0,93.0,3.1719,INLAND
231700.0,-121.89,37.26,26.0,1864.0,331.0,956.0,325.0,5.5,<1H OCEAN
339800.0,-122.49,37.76,52.0,1382.0,230.0,708.0,279.0,5.8096,NEAR BAY
247800.0,-117.04,32.65,8.0,8806.0,1401.0,3159.0,1059.0,4.2155,NEAR OCEAN
185100.0,-118.08,34.04,20.0,5841.0,1146.0,3273.0,1131.0,4.7222,<1H OCEAN
134700.0,-117.02,33.71,6.0,8278.0,1579.0,3062.0,1446.0,3.0043,INLAND
306800.0,-122.08,37.9,32.0,1075.0,170.0,486.0,173.0,5.0499,NEAR BAY
265600.0,-117.82,33.76,33.0,2774.0,428.0,1229.0,407.0,6.2944,<1H OCEAN
208600.0,-117.68,34.11,16.0,3190.0,471.0,1414.0,464.0,5.5292,INLAND
171900.0,-122.2,38.09,18.0,6860.0,1079.0,3205.0,1058.0,5.2957,NEAR BAY
146700.0,-117.04,32.8,11.0,1802.0,440.0,630.0,428.0,2.0337,<1H OCEAN
237900.0,-117.66,33.65,13.0,8527.0,1364.0,4597.0,1393.0,6.2242,<1H OCEAN
67500.0,-117.07,32.6,18.0,2602.0,551.0,1042.0,550.0,1.9267,NEAR OCEAN
78200.0,-119.84,36.54,19.0,1310.0,241.0,702.0,217.0,2.4375,INLAND
184700.0,-121.93,37.32,51.0,2711.0,728.0,1607.0,724.0,3.0,<1H OCEAN
168400.0,-117.14,33.15,17.0,1149.0,182.0,702.0,192.0,5.5696,<1H OCEAN
147000.0,-121.87,39.74,7.0,1737.0,290.0,747.0,265.0,3.9,INLAND
447400.0,-117.55,33.52,15.0,426.0,62.0,133.0,45.0,5.136,<1H OCEAN
160900.0,-120.99,37.7,14.0,9849.0,1887.0,4356.0,1780.0,3.5877,INLAND
90600.0,-119.63,36.35,4.0,1684.0,343.0,920.0,324.0,4.2396,INLAND
243900.0,-117.62,34.11,17.0,1869.0,311.0,831.0,262.0,6.148,INLAND
89300.0,-117.41,33.93,35.0,793.0,150.0,669.0,128.0,4.0156,INLAND
239900.0,-122.46,37.71,45.0,1799.0,394.0,1436.0,389.0,3.65,NEAR OCEAN
176900.0,-120.97,38.0,27.0,1683.0,288.0,873.0,258.0,4.7069,INLAND
156700.0,-121.29,38.28,11.0,1554.0,260.0,793.0,233.0,4.8073,INLAND
109700.0,-121.01,37.68,33.0,3230.0,587.0,1579.0,560.0,3.5775,INLAND
61700.0,-122.9,41.46,31.0,1277.0,263.0,600.0,241.0,1.7292,INLAND
128000.0,-118.18,33.79,42.0,1571.0,435.0,1631.0,417.0,1.6384,NEAR OCEAN
232800.0,-118.11,33.82,37.0,1987.0,347.0,1095.0,357.0,4.3203,<1H OCEAN
254100.0,-122.49,37.63,34.0,696.0,145.0,398.0,162.0,3.525,NEAR OCEAN
174100.0,-120.94,37.7,25.0,1005.0,159.0,390.0,139.0,4.4,INLAND
221600.0,-121.26,38.66,19.0,3170.0,444.0,1344.0,452.0,6.1183,INLAND
295500.0,-118.13,34.2,46.0,2676.0,427.0,1022.0,395.0,6.4288,INLAND
212500.0,-117.25,32.8,31.0,2182.0,630.0,1069.0,599.0,2.9781,NEAR OCEAN
104200.0,-122.36,37.92,52.0,215.0,41.0,126.0,43.0,1.3929,NEAR BAY
104200.0,-120.01,38.92,25.0,1758.0,357.0,689.0,278.0,2.675,INLAND
158600.0,-121.88,38.03,10.0,2769.0,619.0,1045.0,469.0,4.1111,INLAND
150000.0,-118.19,34.11,40.0,1266.0,348.0,1032.0,315.0,2.1667,<1H OCEAN
82400.0,-123.82,40.12,33.0,2985.0,591.0,1221.0,486.0,2.087,<1H OCEAN
62100.0,-119.72,34.77,35.0,2469.0,553.0,1168.0,427.0,2.4583,<1H OCEAN
400000.0,-118.14,33.75,39.0,1995.0,634.0,867.0,567.0,4.0795,NEAR OCEAN
300000.0,-117.2,32.79,16.0,2079.0,394.0,746.0,383.0,5.0958,NEAR OCEAN
190900.0,-117.88,33.87,35.0,1919.0,349.0,1302.0,345.0,5.6409,<1H OCEAN
210000.0,-121.82,38.36,26.0,1974.0,364.0,1002.0,362.0,3.3036,INLAND
156000.0,-118.23,34.11,33.0,2612.0,646.0,2496.0,606.0,3.133,<1H OCEAN
118800.0,-122.28,37.81,35.0,948.0,184.0,467.0,169.0,1.8088,NEAR BAY
281700.0,-117.02,32.64,5.0,260.0,41.0,157.0,42.0,6.5151,NEAR OCEAN
68500.0,-118.47,35.64,17.0,2248.0,535.0,927.0,427.0,1.3023,INLAND
154600.0,-122.3,38.3,21.0,1108.0,269.0,524.0,274.0,2.7619,NEAR BAY
79500.0,-121.01,37.62,35.0,568.0,150.0,622.0,145.0,1.8167,INLAND
62100.0,-121.54,39.51,33.0,3585.0,757.0,1887.0,765.0,2.502,INLAND
217000.0,-118.33,34.19,45.0,1505.0,347.0,799.0,319.0,3.138,<1H OCEAN
191700.0,-117.87,34.1,25.0,2208.0,477.0,1084.0,424.0,3.775,<1H OCEAN
364000.0,-121.92,36.56,39.0,2144.0,538.0,749.0,419.0,2.7039,NEAR OCEAN
101900.0,-121.28,38.76,47.0,2901.0,631.0,1276.0,578.0,2.1366,INLAND
117200.0,-118.16,34.71,27.0,6007.0,998.0,2680.0,882.0,4.1719,INLAND
83800.0,-121.61,39.13,21.0,1432.0,328.0,933.0,336.0,1.6823,INLAND
217300.0,-121.89,36.63,20.0,1834.0,554.0,971.0,514.0,3.0383,<1H OCEAN
165000.0,-121.28,38.53,18.0,224.0,38.0,95.0,41.0,3.1042,INLAND
262500.0,-122.41,37.76,52.0,1427.0,281.0,620.0,236.0,1.9944,NEAR BAY
187500.0,-118.28,33.75,18.0,393.0,189.0,429.0,188.0,1.8393,NEAR OCEAN
159500.0,-118.08,33.88,27.0,923.0,186.0,1014.0,204.0,3.825,<1H OCEAN
258300.0,-117.19,32.75,33.0,1115.0,316.0,583.0,269.0,2.5882,NEAR OCEAN
116200.0,-118.21,33.89,42.0,1254.0,225.0,929.0,235.0,4.3646,<1H OCEAN
348100.0,-117.69,33.59,13.0,3320.0,426.0,1432.0,431.0,7.9283,<1H OCEAN
262000.0,-122.29,37.91,46.0,2085.0,346.0,748.0,354.0,4.0536,NEAR BAY
104600.0,-120.28,38.07,13.0,1996.0,410.0,618.0,218.0,2.9083,INLAND
210400.0,-117.99,33.93,27.0,3708.0,718.0,1921.0,721.0,4.375,<1H OCEAN
129300.0,-120.94,37.61,13.0,3309.0,603.0,1796.0,555.0,3.8372,INLAND
423700.0,-118.37,34.08,52.0,1234.0,223.0,543.0,213.0,6.0338,<1H OCEAN
225000.0,-117.85,33.77,16.0,2186.0,511.0,908.0,466.0,4.575,<1H OCEAN
79700.0,-122.18,37.73,44.0,548.0,119.0,435.0,136.0,2.1111,NEAR BAY
283200.0,-121.98,37.3,30.0,3404.0,693.0,1794.0,633.0,4.6312,<1H OCEAN
137500.0,-122.0,38.73,31.0,371.0,74.0,208.0,84.0,3.875,INLAND
220800.0,-117.9,34.09,34.0,1562.0,272.0,825.0,266.0,4.125,<1H OCEAN
76200.0,-118.97,35.4,34.0,1859.0,323.0,854.0,309.0,3.1906,INLAND
362500.0,-117.25,32.77,32.0,2021.0,524.0,973.0,485.0,3.18,NEAR OCEAN
310900.0,-122.28,37.53,34.0,1980.0,385.0,970.0,391.0,5.1207,NEAR OCEAN
69700.0,-121.56,39.13,17.0,2277.0,608.0,1607.0,562.0,1.5085,INLAND
252800.0,-121.93,37.31,29.0,1377.0,430.0,969.0,399.0,2.6573,<1H OCEAN
65900.0,-119.2,36.28,22.0,2295.0,508.0,1654.0,478.0,1.684,INLAND
217100.0,-117.18,32.8,10.0,3821.0,631.0,1605.0,609.0,5.5454,NEAR OCEAN
153000.0,-118.21,34.08,52.0,3672.0,808.0,3062.0,764.0,2.6806,<1H OCEAN
57900.0,-121.56,39.51,47.0,1064.0,245.0,603.0,190.0,1.3654,INLAND
277000.0,-117.68,34.14,4.0,4791.0,695.0,1871.0,659.0,6.9532,INLAND
329700.0,-120.52,35.06,11.0,1317.0,234.0,655.0,243.0,4.3611,<1H OCEAN
146100.0,-119.17,34.15,18.0,2509.0,688.0,3129.0,677.0,2.6098,NEAR OCEAN
99500.0,-121.45,38.5,25.0,3033.0,665.0,1559.0,627.0,2.7101,INLAND
150700.0,-117.27,33.2,23.0,2145.0,379.0,1360.0,404.0,4.2054,<1H OCEAN
126000.0,-122.0,38.35,38.0,1918.0,364.0,745.0,348.0,2.5707,INLAND
231000.0,-121.79,37.33,18.0,3611.0,614.0,2381.0,642.0,5.6345,<1H OCEAN
55300.0,-120.02,36.8,25.0,1270.0,255.0,1050.0,245.0,2.1618,INLAND
274600.0,-121.74,36.49,33.0,2952.0,565.0,1264.0,517.0,4.4209,<1H OCEAN
276300.0,-117.3,33.06,24.0,2171.0,511.0,870.0,442.0,3.194,NEAR OCEAN
318900.0,-118.34,33.8,33.0,2194.0,469.0,987.0,397.0,5.0951,<1H OCEAN
154300.0,-121.39,38.55,18.0,1734.0,467.0,783.0,447.0,1.9044,INLAND
350000.0,-118.28,33.74,16.0,855.0,271.0,486.0,250.0,0.7591,NEAR OCEAN
123200.0,-118.29,34.01,42.0,814.0,223.0,511.0,188.0,2.3942,<1H OCEAN
141500.0,-118.43,37.4,19.0,2460.0,405.0,1225.0,425.0,4.1576,INLAND
139200.0,-117.99,34.12,35.0,1040.0,231.0,1040.0,242.0,2.5395,INLAND
88200.0,-120.07,36.74,19.0,2627.0,502.0,1295.0,441.0,3.087,INLAND
94800.0,-124.13,40.55,38.0,544.0,,240.0,91.0,3.25,<1H OCEAN
326500.0,-121.67,38.54,13.0,6141.0,1019.0,2553.0,967.0,4.2432,INLAND
238200.0,-118.49,34.22,30.0,1756.0,314.0,899.0,288.0,5.0325,<1H OCEAN
108000.0,-118.3,34.02,42.0,2386.0,670.0,2327.0,661.0,1.6699,<1H OCEAN
146600.0,-119.05,34.35,39.0,950.0,300.0,1366.0,312.0,2.2443,<1H OCEAN
309800.0,-120.14,34.59,9.0,2536.0,499.0,832.0,385.0,2.5743,NEAR OCEAN
260100.0,-117.05,33.02,18.0,917.0,121.0,388.0,131.0,6.3517,<1H OCEAN
119100.0,-117.88,33.89,18.0,1616.0,532.0,866.0,496.0,3.6435,<1H OCEAN
500001.0,-122.24,37.43,36.0,2410.0,361.0,934.0,377.0,7.652,NEAR OCEAN
217400.0,-121.8,37.32,23.0,1829.0,346.0,1277.0,324.0,4.8092,<1H OCEAN
445400.0,-118.55,34.26,21.0,4018.0,536.0,1508.0,529.0,8.203,<1H OCEAN
272400.0,-118.22,34.13,35.0,2983.0,526.0,1614.0,543.0,5.7794,<1H OCEAN
461400.0,-121.93,37.76,5.0,2255.0,269.0,876.0,258.0,10.3345,<1H OCEAN
116900.0,-117.43,33.99,18.0,3307.0,547.0,1738.0,457.0,4.566,INLAND
168000.0,-117.93,33.87,45.0,1006.0,230.0,1237.0,237.0,3.3472,<1H OCEAN
229200.0,-117.96,33.78,35.0,1330.0,201.0,658.0,217.0,6.37,<1H OCEAN
94900.0,-118.27,33.95,43.0,1156.0,291.0,1074.0,299.0,1.8814,<1H OCEAN
73500.0,-121.48,38.54,41.0,3364.0,685.0,1841.0,626.0,2.1975,INLAND
228300.0,-118.5,34.19,35.0,2720.0,490.0,1158.0,445.0,5.0796,<1H OCEAN
134700.0,-122.7,38.99,18.0,1177.0,224.0,181.0,105.0,2.3558,INLAND
89000.0,-117.3,34.14,39.0,1781.0,335.0,841.0,320.0,1.9432,INLAND
90700.0,-121.3,38.58,16.0,1537.0,,1125.0,375.0,2.6471,INLAND
52700.0,-121.27,37.96,43.0,948.0,221.0,749.0,208.0,1.962,INLAND
288900.0,-122.08,37.41,20.0,1896.0,456.0,1069.0,436.0,4.6875,NEAR BAY
383000.0,-122.04,37.35,20.0,2016.0,313.0,767.0,310.0,6.837,<1H OCEAN
57900.0,-119.69,36.43,29.0,1799.0,356.0,1278.0,387.0,1.7813,INLAND
226300.0,-122.41,37.71,47.0,2289.0,481.0,1697.0,465.0,3.4773,NEAR BAY
258800.0,-117.98,33.94,36.0,4297.0,717.0,2038.0,700.0,5.2851,<1H OCEAN
223300.0,-118.35,33.93,25.0,2260.0,692.0,1603.0,673.0,2.11,<1H OCEAN
110300.0,-120.84,37.47,11.0,2285.0,499.0,1468.0,471.0,2.7857,INLAND
173400.0,-116.76,33.46,6.0,1251.0,268.0,544.0,216.0,3.0694,INLAND
500001.0,-122.02,37.29,25.0,3845.0,492.0,1461.0,475.0,10.3979,<1H OCEAN
155700.0,-117.6,34.11,18.0,6025.0,1062.0,3360.0,1028.0,4.8889,INLAND
140600.0,-117.81,33.73,19.0,4022.0,975.0,2334.0,954.0,3.0305,<1H OCEAN
166300.0,-117.66,34.09,26.0,1151.0,200.0,593.0,188.0,3.6667,INLAND
165100.0,-118.44,34.26,34.0,1102.0,212.0,949.0,212.0,4.0792,<1H OCEAN
102500.0,-118.22,33.88,35.0,998.0,313.0,1335.0,311.0,1.6574,<1H OCEAN
450000.0,-120.92,37.63,39.0,45.0,8.0,22.0,9.0,1.7679,INLAND
212600.0,-122.11,38.0,9.0,3424.0,583.0,1460.0,543.0,5.76,NEAR BAY
267400.0,-118.1,33.76,15.0,4690.0,1002.0,1879.0,974.0,5.6051,NEAR OCEAN
171400.0,-117.15,32.75,27.0,3166.0,867.0,1332.0,817.0,2.6742,NEAR OCEAN
67500.0,-120.44,34.93,16.0,2098.0,558.0,1252.0,492.0,2.1509,<1H OCEAN
240900.0,-122.42,37.74,52.0,1651.0,351.0,973.0,366.0,3.4583,NEAR BAY
500001.0,-117.76,33.81,2.0,582.0,70.0,199.0,64.0,7.1193,<1H OCEAN
155200.0,-122.27,38.31,44.0,3030.0,589.0,1373.0,582.0,2.9054,NEAR BAY
78200.0,-119.34,36.22,38.0,2708.0,460.0,1260.0,455.0,3.0905,INLAND
121400.0,-116.98,32.71,18.0,2355.0,444.0,1277.0,433.0,3.4551,<1H OCEAN
107900.0,-121.77,38.68,43.0,2559.0,598.0,1820.0,591.0,2.1927,INLAND
115800.0,-121.74,38.15,22.0,1910.0,326.0,1001.0,345.0,4.8173,INLAND
